scenario,seed,timestamp,node_id,parent,rank,trust,energy,qos_latency,mcs,hop_count,convergence_time,packet_loss_rate
mixed_attack_energy,4,11.0,19,20,0.5501,0.5076,0.749,0.4501,0.5499,1,0.0,0.0549
mixed_attack_energy,4,11.0,20,21,0.5172,0.4466,0.7419,0.4172,0.5828,1,0.0,0.0549
mixed_attack_energy,4,11.0,21,27,0.5251,0.5196,0.7524,0.4251,0.5749,1,0.0,0.0549
mixed_attack_energy,4,11.0,22,23,0.5271,0.4862,0.7637,0.4271,0.5729,1,0.0,0.0549
mixed_attack_energy,4,11.0,23,24,0.5349,0.5102,0.7354,0.4349,0.5651,1,0.0,0.0549
mixed_attack_energy,4,11.0,24,30,0.5334,0.4888,0.7276,0.4334,0.5666,1,0.0,0.0549
mixed_attack_energy,4,11.0,25,26,0.5246,0.482,0.745,0.4246,0.5754,1,0.0,0.0549
mixed_attack_energy,4,11.0,26,32,0.5353,0.4194,0.7518,0.4353,0.5647,1,0.0,0.0549
mixed_attack_energy,4,11.0,27,28,0.5252,0.3425,0.7569,0.4252,0.5748,1,0.0,0.0549
mixed_attack_energy,4,11.0,28,29,0.5284,0.3797,0.7378,0.4284,0.5716,1,0.0,0.0549
mixed_attack_energy,4,11.0,29,30,0.5228,0.4612,0.7569,0.4228,0.5772,1,0.0,0.0549
mixed_attack_energy,4,11.0,30,36,0.5177,0.478,0.7542,0.4177,0.5823,1,0.0,0.0549
mixed_attack_energy,4,11.0,31,32,0.534,0.5088,0.742,0.434,0.566,1,0.0,0.0549
mixed_attack_energy,4,11.0,32,33,0.5041,0.4955,0.7564,0.4041,0.5959,1,0.0,0.0549
mixed_attack_energy,4,11.0,33,34,0.5366,0.4407,0.7671,0.4366,0.5634,1,0.0,0.0549
mixed_attack_energy,4,11.0,34,35,0.5097,0.4713,0.7501,0.4097,0.5903,1,0.0,0.0549
mixed_attack_energy,4,11.0,35,36,0.5297,0.4928,0.7506,0.4297,0.5703,1,0.0,0.0549
mixed_attack_energy,4,11.0,36,30,0.6393,0.4551,0.761,0.4393,0.5607,2,0.0,0.0549
mixed_attack_energy,4,21.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,4,21.0,2,1,0.5257,0.4951,0.5091,0.4257,0.5743,1,0.0,0.0712
mixed_attack_energy,4,21.0,3,9,0.5176,0.3719,0.5279,0.4176,0.5824,1,0.0,0.0712
mixed_attack_energy,4,21.0,4,5,0.5232,0.4498,0.5267,0.4232,0.5768,1,0.0,0.0712
mixed_attack_energy,4,21.0,5,6,0.5237,0.535,0.518,0.4237,0.5763,1,0.0,0.0712
mixed_attack_energy,4,21.0,6,11,0.617,0.2977,0.5241,0.517,0.483,1,0.0,0.0712
mixed_attack_energy,4,21.0,7,1,0.5062,0.4626,0.5223,0.4062,0.5938,1,0.0,0.0712
mixed_attack_energy,4,21.0,8,9,0.5275,0.4925,0.5245,0.4275,0.5725,1,0.0,0.0712
mixed_attack_energy,4,21.0,9,15,0.5172,0.4067,0.5207,0.4172,0.5828,1,0.0,0.0712
mixed_attack_energy,4,21.0,10,16,0.5365,0.3075,0.5395,0.4365,0.5635,1,0.0,0.0712
mixed_attack_energy,4,21.0,11,12,0.5163,0.248,0.502,0.4163,0.5837,1,0.0,0.0712
mixed_attack_energy,4,21.0,12,18,0.5373,0.4808,0.5187,0.4373,0.5627,1,0.0,0.0712
mixed_attack_energy,4,21.0,13,14,0.5394,0.5077,0.5131,0.4394,0.5606,1,0.0,0.0712
mixed_attack_energy,4,21.0,14,15,0.5044,0.4334,0.5164,0.4044,0.5956,1,0.0,0.0712
mixed_attack_energy,4,21.0,15,21,0.5244,0.4068,0.5241,0.4244,0.5756,1,0.0,0.0712
mixed_attack_energy,4,21.0,16,17,0.5693,0.4653,0.5359,0.4693,0.5307,1,0.0,0.0712
mixed_attack_energy,4,21.0,17,18,0.5188,0.5201,0.5376,0.4188,0.5812,1,0.0,0.0712
mixed_attack_energy,4,21.0,18,24,0.5254,0.5111,0.5325,0.4254,0.5746,1,0.0,0.0712
mixed_attack_energy,4,21.0,19,20,0.5501,0.4868,0.526,0.4501,0.5499,1,0.0,0.0712
mixed_attack_energy,4,21.0,20,21,0.5172,0.4456,0.5206,0.4172,0.5828,1,0.0,0.0712
mixed_attack_energy,4,21.0,21,27,0.5251,0.521,0.5114,0.4251,0.5749,1,0.0,0.0712
mixed_attack_energy,4,21.0,22,23,0.5271,0.5089,0.5547,0.4271,0.5729,1,0.0,0.0712
mixed_attack_energy,4,21.0,23,24,0.5349,0.4868,0.5109,0.4349,0.5651,1,0.0,0.0712
mixed_attack_energy,4,21.0,24,30,0.5334,0.5112,0.4949,0.4334,0.5666,1,0.0,0.0712
mixed_attack_energy,4,21.0,25,26,0.5246,0.4648,0.5334,0.4246,0.5754,1,0.0,0.0712
mixed_attack_energy,4,21.0,26,32,0.5353,0.4471,0.5169,0.4353,0.5647,1,0.0,0.0712
mixed_attack_energy,4,21.0,27,28,0.5252,0.5119,0.5225,0.4252,0.5748,1,0.0,0.0712
mixed_attack_energy,4,21.0,28,29,0.5284,0.4664,0.5095,0.4284,0.5716,1,0.0,0.0712
mixed_attack_energy,4,21.0,29,30,0.5228,0.4898,0.5205,0.4228,0.5772,1,0.0,0.0712
mixed_attack_energy,4,21.0,30,36,0.5177,0.519,0.5128,0.4177,0.5823,1,0.0,0.0712
mixed_attack_energy,4,21.0,31,32,0.534,0.4812,0.532,0.434,0.566,1,0.0,0.0712
mixed_attack_energy,4,21.0,32,33,0.5041,0.4734,0.5274,0.4041,0.5959,1,0.0,0.0712
mixed_attack_energy,4,21.0,33,34,0.5366,0.5039,0.5476,0.4366,0.5634,1,0.0,0.0712
mixed_attack_energy,4,21.0,34,35,0.5097,0.4328,0.538,0.4097,0.5903,1,0.0,0.0712
mixed_attack_energy,4,21.0,35,36,0.5297,0.3992,0.5081,0.4297,0.5703,1,0.0,0.0712
mixed_attack_energy,4,21.0,36,30,0.6393,0.4884,0.5307,0.4393,0.5607,2,0.0,0.0712
mixed_attack_energy,4,31.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,4,31.0,2,1,0.5257,0.4255,0.2727,0.4257,0.5743,1,0.0,0.0769
mixed_attack_energy,4,31.0,3,9,0.5176,0.4626,0.3142,0.4176,0.5824,1,0.0,0.0769
mixed_attack_energy,4,31.0,4,5,0.5232,0.4763,0.2916,0.4232,0.5768,1,0.0,0.0769
mixed_attack_energy,4,31.0,5,6,0.5237,0.4689,0.2948,0.4237,0.5763,1,0.0,0.0769
mixed_attack_energy,4,31.0,6,11,0.617,0.2659,0.304,0.517,0.483,1,0.0,0.0769
mixed_attack_energy,4,31.0,7,1,0.5062,0.4937,0.3038,0.4062,0.5938,1,0.0,0.0769
mixed_attack_energy,4,31.0,8,9,0.5275,0.5039,0.3011,0.4275,0.5725,1,0.0,0.0769
mixed_attack_energy,4,31.0,9,15,0.5172,0.4926,0.3039,0.4172,0.5828,1,0.0,0.0769
mixed_attack_energy,4,31.0,10,16,0.5365,0.5249,0.3089,0.4365,0.5635,1,0.0,0.0769
mixed_attack_energy,4,31.0,11,12,0.5163,0.4259,0.2728,0.4163,0.5837,1,0.0,0.0769
mixed_attack_energy,4,31.0,12,18,0.5373,0.4704,0.2902,0.4373,0.5627,1,0.0,0.0769
mixed_attack_energy,4,31.0,13,14,0.5394,0.4731,0.2934,0.4394,0.5606,1,0.0,0.0769
mixed_attack_energy,4,31.0,14,15,0.5044,0.5154,0.3005,0.4044,0.5956,1,0.0,0.0769
mixed_attack_energy,4,31.0,15,21,0.5244,0.4981,0.3,0.4244,0.5756,1,0.0,0.0769
mixed_attack_energy,4,31.0,16,17,0.5693,0.5104,0.3143,0.4693,0.5307,1,0.0,0.0769
mixed_attack_energy,4,31.0,17,18,0.5188,0.4963,0.3162,0.4188,0.5812,1,0.0,0.0769
mixed_attack_energy,4,31.0,18,24,0.5254,0.425,0.3189,0.4254,0.5746,1,0.0,0.0769
mixed_attack_energy,4,31.0,19,20,0.5501,0.4378,0.3055,0.4501,0.5499,1,0.0,0.0769
mixed_attack_energy,4,31.0,20,21,0.5172,0.4594,0.2868,0.4172,0.5828,1,0.0,0.0769
mixed_attack_energy,4,31.0,21,27,0.5251,0.3992,0.2712,0.4251,0.5749,1,0.0,0.0769
mixed_attack_energy,4,31.0,22,23,0.5271,0.4952,0.3317,0.4271,0.5729,1,0.0,0.0769
mixed_attack_energy,4,31.0,23,24,0.5349,0.4864,0.2886,0.4349,0.5651,1,0.0,0.0769
mixed_attack_energy,4,31.0,24,30,0.5334,0.4975,0.2708,0.4334,0.5666,1,0.0,0.0769
mixed_attack_energy,4,31.0,25,26,0.5246,0.4692,0.3106,0.4246,0.5754,1,0.0,0.0769
mixed_attack_energy,4,31.0,26,32,0.5353,0.4601,0.3003,0.4353,0.5647,1,0.0,0.0769
mixed_attack_energy,4,31.0,27,28,0.5252,0.4117,0.274,0.4252,0.5748,1,0.0,0.0769
mixed_attack_energy,4,31.0,28,29,0.5284,0.5045,0.2927,0.4284,0.5716,1,0.0,0.0769
mixed_attack_energy,4,31.0,29,30,0.5228,0.4547,0.2996,0.4228,0.5772,1,0.0,0.0769
mixed_attack_energy,4,31.0,30,36,0.5177,0.4893,0.2901,0.4177,0.5823,1,0.0,0.0769
mixed_attack_energy,4,31.0,31,32,0.534,0.3993,0.3199,0.434,0.566,1,0.0,0.0769
mixed_attack_energy,4,31.0,32,33,0.5041,0.4955,0.289,0.4041,0.5959,1,0.0,0.0769
mixed_attack_energy,4,31.0,33,34,0.5366,0.4094,0.3261,0.4366,0.5634,1,0.0,0.0769
mixed_attack_energy,4,31.0,34,35,0.5097,0.4928,0.3017,0.4097,0.5903,1,0.0,0.0769
mixed_attack_energy,4,31.0,35,36,0.5297,0.4363,0.2794,0.4297,0.5703,1,0.0,0.0769
mixed_attack_energy,4,31.0,36,30,0.6393,0.4944,0.3088,0.4393,0.5607,2,0.0,0.0769
mixed_attack_energy,4,41.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,4,41.0,2,1,0.4756,0.5286,0.0431,0.3756,0.6244,1,0.0,0.0789
mixed_attack_energy,4,41.0,3,9,0.5176,0.4847,0.0791,0.4176,0.5824,1,0.0,0.0789
mixed_attack_energy,4,41.0,4,5,0.5232,0.4744,0.0703,0.4232,0.5768,1,0.0,0.0789
mixed_attack_energy,4,41.0,5,6,0.5237,0.5191,0.0816,0.4237,0.5763,1,0.0,0.0789
mixed_attack_energy,4,41.0,6,11,0.617,0.2848,0.0858,0.517,0.483,1,0.0,0.0789
mixed_attack_energy,4,41.0,7,1,0.5062,0.4645,0.0717,0.4062,0.5938,1,0.0,0.0789
mixed_attack_energy,4,41.0,8,9,0.5275,0.5213,0.0692,0.4275,0.5725,1,0.0,0.0789
mixed_attack_energy,4,41.0,9,15,0.5172,0.4887,0.0629,0.4172,0.5828,1,0.0,0.0789
mixed_attack_energy,4,41.0,10,16,0.5365,0.3999,0.0782,0.4365,0.5635,1,0.0,0.0789
mixed_attack_energy,4,41.0,11,12,0.5163,0.3117,0.0328,0.4163,0.5837,1,0.0,0.0789
mixed_attack_energy,4,41.0,12,18,0.5373,0.5162,0.0692,0.4373,0.5627,1,0.0,0.0789
mixed_attack_energy,4,41.0,13,14,0.5394,0.3948,0.0597,0.4394,0.5606,1,0.0,0.0789
mixed_attack_energy,4,41.0,14,15,0.5044,0.5248,0.0812,0.4044,0.5956,1,0.0,0.0789
mixed_attack_energy,4,41.0,15,21,0.5244,0.5126,0.0552,0.4244,0.5756,1,0.0,0.0789
mixed_attack_energy,4,41.0,16,17,0.5693,0.4944,0.0706,0.4693,0.5307,1,0.0,0.0789
mixed_attack_energy,4,41.0,17,18,0.5188,0.4819,0.0937,0.4188,0.5812,1,0.0,0.0789
mixed_attack_energy,4,41.0,18,24,0.5254,0.4493,0.0995,0.4254,0.5746,1,0.0,0.0789
mixed_attack_energy,4,41.0,19,20,0.5501,0.4845,0.0788,0.4501,0.5499,1,0.0,0.0789
mixed_attack_energy,4,41.0,20,21,0.5172,0.4934,0.0625,0.4172,0.5828,1,0.0,0.0789
mixed_attack_energy,4,41.0,21,27,0.5251,0.4101,0.0459,0.4251,0.5749,1,0.0,0.0789
mixed_attack_energy,4,41.0,22,23,0.5271,0.4834,0.1038,0.4271,0.5729,1,0.0,0.0789
mixed_attack_energy,4,41.0,23,24,0.5349,0.5024,0.0596,0.4349,0.5651,1,0.0,0.0789
mixed_attack_energy,4,41.0,24,30,0.5334,0.4692,0.022,0.4334,0.5666,1,0.0,0.0789
mixed_attack_energy,4,41.0,25,26,0.5246,0.4752,0.0883,0.4246,0.5754,1,0.0,0.0789
mixed_attack_energy,4,41.0,26,32,0.5353,0.5365,0.0861,0.4353,0.5647,1,0.0,0.0789
mixed_attack_energy,4,41.0,27,28,0.5252,0.4865,0.0384,0.4252,0.5748,1,0.0,0.0789
mixed_attack_energy,4,41.0,28,29,0.5284,0.4849,0.0703,0.4284,0.5716,1,0.0,0.0789
mixed_attack_energy,4,41.0,29,30,0.5228,0.4941,0.0791,0.4228,0.5772,1,0.0,0.0789
mixed_attack_energy,4,41.0,30,36,0.5177,0.5061,0.0666,0.4177,0.5823,1,0.0,0.0789
mixed_attack_energy,4,41.0,31,32,0.534,0.5099,0.0919,0.434,0.566,1,0.0,0.0789
mixed_attack_energy,4,41.0,32,33,0.5041,0.3713,0.067,0.4041,0.5959,1,0.0,0.0789
mixed_attack_energy,4,41.0,33,34,0.5366,0.4644,0.1026,0.4366,0.5634,1,0.0,0.0789
mixed_attack_energy,4,41.0,34,35,0.5097,0.5396,0.0736,0.4097,0.5903,1,0.0,0.0789
mixed_attack_energy,4,41.0,35,36,0.5297,0.4203,0.0356,0.4297,0.5703,1,0.0,0.0789
mixed_attack_energy,4,41.0,36,30,0.6393,0.5272,0.0785,0.4393,0.5607,2,0.0,0.0789
mixed_attack_energy,4,51.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,4,51.0,2,1,0.4756,0.5225,0.0,0.3756,0.6244,1,0.0,0.0796
mixed_attack_energy,4,51.0,3,9,0.5176,0.4522,0.0,0.4176,0.5824,1,0.0,0.0796
mixed_attack_energy,4,51.0,4,5,0.5232,0.4887,0.0,0.4232,0.5768,1,0.0,0.0796
mixed_attack_energy,4,51.0,5,6,0.5237,0.3868,0.0,0.4237,0.5763,1,0.0,0.0796
mixed_attack_energy,4,51.0,6,11,0.617,0.188,0.0,0.517,0.483,1,0.0,0.0796
mixed_attack_energy,4,51.0,7,1,0.5062,0.5228,0.0,0.4062,0.5938,1,0.0,0.0796
mixed_attack_energy,4,51.0,8,9,0.5275,0.5216,0.0,0.4275,0.5725,1,0.0,0.0796
mixed_attack_energy,4,51.0,9,15,0.5172,0.3726,0.0,0.4172,0.5828,1,0.0,0.0796
mixed_attack_energy,4,51.0,10,16,0.5365,0.4973,0.0,0.4365,0.5635,1,0.0,0.0796
mixed_attack_energy,4,51.0,11,12,0.5163,0.3467,0.0,0.4163,0.5837,1,0.0,0.0796
mixed_attack_energy,4,51.0,12,18,0.5373,0.5209,0.0,0.4373,0.5627,1,0.0,0.0796
mixed_attack_energy,4,51.0,13,14,0.5394,0.5104,0.0,0.4394,0.5606,1,0.0,0.0796
mixed_attack_energy,4,51.0,14,15,0.5044,0.5021,0.0,0.4044,0.5956,1,0.0,0.0796
mixed_attack_energy,4,51.0,15,21,0.5244,0.4944,0.0,0.4244,0.5756,1,0.0,0.0796
mixed_attack_energy,4,51.0,16,17,0.5693,0.4263,0.0,0.4693,0.5307,1,0.0,0.0796
mixed_attack_energy,4,51.0,17,18,0.5188,0.472,0.0,0.4188,0.5812,1,0.0,0.0796
mixed_attack_energy,4,51.0,18,24,0.5254,0.4826,0.0,0.4254,0.5746,1,0.0,0.0796
mixed_attack_energy,4,51.0,19,20,0.5501,0.4928,0.0,0.4501,0.5499,1,0.0,0.0796
mixed_attack_energy,4,51.0,20,21,0.5172,0.5553,0.0,0.4172,0.5828,1,0.0,0.0796
mixed_attack_energy,4,51.0,21,27,0.5251,0.422,0.0,0.4251,0.5749,1,0.0,0.0796
mixed_attack_energy,4,51.0,22,23,0.5271,0.4882,0.0,0.4271,0.5729,1,0.0,0.0796
mixed_attack_energy,4,51.0,23,24,0.5349,0.4619,0.0,0.4349,0.5651,1,0.0,0.0796
mixed_attack_energy,4,51.0,24,30,0.5334,0.4492,0.0,0.4334,0.5666,1,0.0,0.0796
mixed_attack_energy,4,51.0,25,26,0.5246,0.512,0.0,0.4246,0.5754,1,0.0,0.0796
mixed_attack_energy,4,51.0,26,32,0.5353,0.367,0.0,0.4353,0.5647,1,0.0,0.0796
mixed_attack_energy,4,51.0,27,28,0.5252,0.5157,0.0,0.4252,0.5748,1,0.0,0.0796
mixed_attack_energy,4,51.0,28,29,0.5284,0.3564,0.0,0.4284,0.5716,1,0.0,0.0796
mixed_attack_energy,4,51.0,29,30,0.5228,0.5066,0.0,0.4228,0.5772,1,0.0,0.0796
mixed_attack_energy,4,51.0,30,36,0.5177,0.4101,0.0,0.4177,0.5823,1,0.0,0.0796
mixed_attack_energy,4,51.0,31,32,0.534,0.5322,0.0,0.434,0.566,1,0.0,0.0796
mixed_attack_energy,4,51.0,32,33,0.5041,0.4691,0.0,0.4041,0.5959,1,0.0,0.0796
mixed_attack_energy,4,51.0,33,34,0.5366,0.4621,0.0,0.4366,0.5634,1,0.0,0.0796
mixed_attack_energy,4,51.0,34,35,0.5097,0.5365,0.0,0.4097,0.5903,1,0.0,0.0796
mixed_attack_energy,4,51.0,35,36,0.5297,0.4846,0.0,0.4297,0.5703,1,0.0,0.0796
mixed_attack_energy,4,51.0,36,30,0.6393,0.4591,0.0,0.4393,0.5607,2,0.0,0.0796
mixed_attack_energy,4,61.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,4,61.0,2,1,0.4756,0.5171,0.0,0.3756,0.6244,1,0.0,0.0799
mixed_attack_energy,4,61.0,3,9,0.5176,0.483,0.0,0.4176,0.5824,1,0.0,0.0799
mixed_attack_energy,4,61.0,4,5,0.5232,0.5256,0.0,0.4232,0.5768,1,0.0,0.0799
mixed_attack_energy,4,61.0,5,6,0.5237,0.4637,0.0,0.4237,0.5763,1,0.0,0.0799
mixed_attack_energy,4,61.0,6,11,0.617,0.2681,0.0,0.517,0.483,1,0.0,0.0799
mixed_attack_energy,4,61.0,7,1,0.5062,0.4662,0.0,0.4062,0.5938,1,0.0,0.0799
mixed_attack_energy,4,61.0,8,9,0.5275,0.4616,0.0,0.4275,0.5725,1,0.0,0.0799
mixed_attack_energy,4,61.0,9,15,0.5172,0.5052,0.0,0.4172,0.5828,1,0.0,0.0799
mixed_attack_energy,4,61.0,10,16,0.5365,0.5104,0.0,0.4365,0.5635,1,0.0,0.0799
mixed_attack_energy,4,61.0,11,12,0.5163,0.3935,0.0,0.4163,0.5837,1,0.0,0.0799
mixed_attack_energy,4,61.0,12,18,0.5373,0.4899,0.0,0.4373,0.5627,1,0.0,0.0799
mixed_attack_energy,4,61.0,13,14,0.5394,0.5119,0.0,0.4394,0.5606,1,0.0,0.0799
mixed_attack_energy,4,61.0,14,15,0.5044,0.4884,0.0,0.4044,0.5956,1,0.0,0.0799
mixed_attack_energy,4,61.0,15,21,0.5244,0.4865,0.0,0.4244,0.5756,1,0.0,0.0799
mixed_attack_energy,4,61.0,16,17,0.5693,0.3365,0.0,0.4693,0.5307,1,0.0,0.0799
mixed_attack_energy,4,61.0,17,18,0.5188,0.5,0.0,0.4188,0.5812,1,0.0,0.0799
mixed_attack_energy,4,61.0,18,24,0.5254,0.3894,0.0,0.4254,0.5746,1,0.0,0.0799
mixed_attack_energy,4,61.0,19,20,0.5501,0.4847,0.0,0.4501,0.5499,1,0.0,0.0799
mixed_attack_energy,4,61.0,20,21,0.5172,0.4719,0.0,0.4172,0.5828,1,0.0,0.0799
mixed_attack_energy,4,61.0,21,27,0.5251,0.5259,0.0,0.4251,0.5749,1,0.0,0.0799
mixed_attack_energy,4,61.0,22,23,0.5271,0.4973,0.0,0.4271,0.5729,1,0.0,0.0799
mixed_attack_energy,4,61.0,23,24,0.5349,0.4272,0.0,0.4349,0.5651,1,0.0,0.0799
mixed_attack_energy,4,61.0,24,30,0.5334,0.5055,0.0,0.4334,0.5666,1,0.0,0.0799
mixed_attack_energy,4,61.0,25,26,0.5246,0.4995,0.0,0.4246,0.5754,1,0.0,0.0799
mixed_attack_energy,4,61.0,26,32,0.5353,0.4973,0.0,0.4353,0.5647,1,0.0,0.0799
mixed_attack_energy,4,61.0,27,28,0.5252,0.3999,0.0,0.4252,0.5748,1,0.0,0.0799
mixed_attack_energy,4,61.0,28,29,0.5284,0.501,0.0,0.4284,0.5716,1,0.0,0.0799
mixed_attack_energy,4,61.0,29,30,0.5228,0.5426,0.0,0.4228,0.5772,1,0.0,0.0799
mixed_attack_energy,4,61.0,30,36,0.5177,0.3788,0.0,0.4177,0.5823,1,0.0,0.0799
mixed_attack_energy,4,61.0,31,32,0.534,0.5049,0.0,0.434,0.566,1,0.0,0.0799
mixed_attack_energy,4,61.0,32,33,0.5041,0.4797,0.0,0.4041,0.5959,1,0.0,0.0799
mixed_attack_energy,4,61.0,33,34,0.5366,0.4271,0.0,0.4366,0.5634,1,0.0,0.0799
mixed_attack_energy,4,61.0,34,35,0.5097,0.4897,0.0,0.4097,0.5903,1,0.0,0.0799
mixed_attack_energy,4,61.0,35,36,0.5297,0.4754,0.0,0.4297,0.5703,1,0.0,0.0799
mixed_attack_energy,4,61.0,36,30,0.6393,0.536,0.0,0.4393,0.5607,2,0.0,0.0799
mixed_attack_energy,4,71.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,4,71.0,2,1,0.4756,0.4775,0.0,0.3756,0.6244,1,0.0,0.08
mixed_attack_energy,4,71.0,3,9,0.5176,0.4949,0.0,0.4176,0.5824,1,0.0,0.08
mixed_attack_energy,4,71.0,4,5,0.5232,0.5296,0.0,0.4232,0.5768,1,0.0,0.08
mixed_attack_energy,4,71.0,5,6,0.5237,0.4304,0.0,0.4237,0.5763,1,0.0,0.08
mixed_attack_energy,4,71.0,6,11,0.617,0.2891,0.0,0.517,0.483,1,0.0,0.08
mixed_attack_energy,4,71.0,7,1,0.5062,0.503,0.0,0.4062,0.5938,1,0.0,0.08
mixed_attack_energy,4,71.0,8,9,0.5275,0.4334,0.0,0.4275,0.5725,1,0.0,0.08
mixed_attack_energy,4,71.0,9,15,0.5172,0.4731,0.0,0.4172,0.5828,1,0.0,0.08
mixed_attack_energy,4,71.0,10,16,0.5365,0.512,0.0,0.4365,0.5635,1,0.0,0.08
mixed_attack_energy,4,71.0,11,12,0.5163,0.4328,0.0,0.4163,0.5837,1,0.0,0.08
mixed_attack_energy,4,71.0,12,18,0.5373,0.4881,0.0,0.4373,0.5627,1,0.0,0.08
mixed_attack_energy,4,71.0,13,14,0.5394,0.3848,0.0,0.4394,0.5606,1,0.0,0.08
mixed_attack_energy,4,71.0,14,15,0.5044,0.4947,0.0,0.4044,0.5956,1,0.0,0.08
mixed_attack_energy,4,71.0,15,21,0.5244,0.4817,0.0,0.4244,0.5756,1,0.0,0.08
mixed_attack_energy,4,71.0,16,17,0.5693,0.4353,0.0,0.4693,0.5307,1,0.0,0.08
mixed_attack_energy,4,71.0,17,18,0.5188,0.4616,0.0,0.4188,0.5812,1,0.0,0.08
mixed_attack_energy,4,71.0,18,24,0.5254,0.4325,0.0,0.4254,0.5746,1,0.0,0.08
mixed_attack_energy,4,71.0,19,20,0.5501,0.4682,0.0,0.4501,0.5499,1,0.0,0.08
mixed_attack_energy,4,71.0,20,21,0.5172,0.5037,0.0,0.4172,0.5828,1,0.0,0.08
mixed_attack_energy,4,71.0,21,27,0.5251,0.5053,0.0,0.4251,0.5749,1,0.0,0.08
mixed_attack_energy,4,71.0,22,23,0.5271,0.4132,0.0,0.4271,0.5729,1,0.0,0.08
mixed_attack_energy,4,71.0,23,24,0.5349,0.4889,0.0,0.4349,0.5651,1,0.0,0.08
mixed_attack_energy,4,71.0,24,30,0.5334,0.493,0.0,0.4334,0.5666,1,0.0,0.08
mixed_attack_energy,4,71.0,25,26,0.5246,0.5255,0.0,0.4246,0.5754,1,0.0,0.08
mixed_attack_energy,4,71.0,26,32,0.5353,0.4668,0.0,0.4353,0.5647,1,0.0,0.08
mixed_attack_energy,4,71.0,27,28,0.5252,0.465,0.0,0.4252,0.5748,1,0.0,0.08
mixed_attack_energy,4,71.0,28,29,0.5284,0.4233,0.0,0.4284,0.5716,1,0.0,0.08
mixed_attack_energy,4,71.0,29,30,0.5228,0.4884,0.0,0.4228,0.5772,1,0.0,0.08
mixed_attack_energy,4,71.0,30,36,0.5177,0.4835,0.0,0.4177,0.5823,1,0.0,0.08
mixed_attack_energy,4,71.0,31,32,0.534,0.3814,0.0,0.434,0.566,1,0.0,0.08
mixed_attack_energy,4,71.0,32,33,0.5041,0.4992,0.0,0.4041,0.5959,1,0.0,0.08
mixed_attack_energy,4,71.0,33,34,0.5366,0.4769,0.0,0.4366,0.5634,1,0.0,0.08
mixed_attack_energy,4,71.0,34,35,0.5097,0.4953,0.0,0.4097,0.5903,1,0.0,0.08
mixed_attack_energy,4,71.0,35,36,0.5297,0.4772,0.0,0.4297,0.5703,1,0.0,0.08
mixed_attack_energy,4,71.0,36,30,0.6393,0.4617,0.0,0.4393,0.5607,2,0.0,0.08
mixed_attack_energy,5,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0,0,0.0
mixed_attack_energy,5,1.0,2,1,0.5092,0.5221,0.9802,0.4092,0.5908,1,0.0,0.008
mixed_attack_energy,5,1.0,3,4,0.5417,0.4906,0.9727,0.4417,0.5583,1,0.0,0.008
mixed_attack_energy,5,1.0,4,5,0.5203,0.5135,0.9793,0.4203,0.5797,1,0.0,0.008
mixed_attack_energy,5,1.0,5,6,0.5394,0.4931,0.9739,0.4394,0.5606,1,0.0,0.008
mixed_attack_energy,5,1.0,6,11,0.617,0.4239,0.9728,0.517,0.483,1,0.0,0.008
mixed_attack_energy,5,1.0,7,1,0.5274,0.5027,0.9749,0.4274,0.5726,1,0.0,0.008
mixed_attack_energy,5,1.0,8,9,0.5173,0.5167,0.9755,0.4173,0.5827,1,0.0,0.008
mixed_attack_energy,5,1.0,9,10,0.547,0.4849,0.9811,0.447,0.553,1,0.0,0.008
mixed_attack_energy,5,1.0,10,11,0.5841,0.4453,0.9776,0.4841,0.5159,1,0.0,0.008
mixed_attack_energy,5,1.0,11,12,0.5235,0.5101,0.9754,0.4235,0.5765,1,0.0,0.008
mixed_attack_energy,5,1.0,12,18,0.5138,0.5205,0.9766,0.4138,0.5862,1,0.0,0.008
mixed_attack_energy,5,1.0,13,14,0.512,0.5224,0.9759,0.412,0.588,1,0.0,0.008
mixed_attack_energy,5,1.0,14,15,0.5412,0.4911,0.9751,0.4412,0.5588,1,0.0,0.008
mixed_attack_energy,5,1.0,15,16,0.5248,0.5087,0.9819,0.4248,0.5752,1,0.0,0.008
mixed_attack_energy,5,1.0,16,17,0.547,0.4849,0.9796,0.447,0.553,1,0.0,0.008
mixed_attack_energy,5,1.0,17,18,0.5638,0.467,0.9809,0.4638,0.5362,1,0.0,0.008
mixed_attack_energy,5,1.0,18,24,0.5507,0.481,0.981,0.4507,0.5493,1,0.0,0.008
mixed_attack_energy,5,1.0,19,20,0.5224,0.5112,0.9732,0.4224,0.5776,1,0.0,0.008
mixed_attack_energy,5,1.0,20,21,0.54,0.4924,0.9822,0.44,0.56,1,0.0,0.008
